datetime,temp_c,sal_psu,ph,co2_ppm_calc
2023-08-14T10:05:00Z,14.608,30.5,8,597.7327445613441
2023-08-14T10:10:00Z,14.708,30.48,8.01,593.5609930012118
2023-08-14T10:15:00Z,14.703,30.47,8.02,590.1444723269656
2023-08-14T10:20:00Z,14.783,30.4,8.02,587.1235487834215
2023-08-14T10:25:00Z,14.797,30.41,8.03,583.5991379826202
2023-08-14T10:30:00Z,14.776,30.36,8.04,580.2185806838922
2023-08-14T10:35:00Z,14.821,30.48,8.03,577.1257303893115
2023-08-14T10:40:00Z,14.866,30.18,8.05,574.1407702212858
2023-08-14T10:45:00Z,14.923,30.14,8.05,571.4794804329256
2023-08-14T10:50:00Z,14.986,30.14,8.06,568.9260807711205
2023-08-14T10:55:00Z,15.004,30.14,8.07,565.9051572275764
2023-08-14T11:00:00Z,15.01,30.14,8.08,563.9631349495838
2023-08-14T11:05:00Z,15.075,30.06,8.08,560.2229438956722
2023-08-14T11:10:00Z,15.107,30.42,8.09,559.0361525035655
2023-08-14T11:15:00Z,15.138,30.41,8.1,557.7774343604221
2023-08-14T11:20:00Z,15.141,30.29,8.11,555.3319248251722
2023-08-14T11:25:00Z,15.142,30.32,8.11,552.7425617878488
2023-08-14T11:30:00Z,15.176,30.33,8.11,551.2321000160767
2023-08-14T11:35:00Z,15.196,30.45,8.09,548.894480607382
2023-08-14T11:40:00Z,15.469,30.33,8.1,546.9164949538709
2023-08-14T11:45:00Z,15.458,30.26,8.11,545.8375936883195
2023-08-14T11:50:00Z,15.527,30.32,8.12,545.5498866841724
2023-08-14T11:55:00Z,15.52,30.28,8.12,543.140340524441
2023-08-14T12:00:00Z,15.546,30.32,8.12,542.1693293854446
2023-08-14T12:05:00Z,15.573,30.26,8.12,542.0614392588894
2023-08-14T12:10:00Z,15.548,30.31,8.12,540.4430873605622
2023-08-14T12:15:00Z,15.521,30.34,8.13,539.6878564746762
2023-08-14T12:20:00Z,15.499,30.42,8.13,539.0764790908638
2023-08-14T12:25:00Z,15.507,30.28,8.14,539.4361128460476
2023-08-14T12:30:00Z,15.612,30.3,8.15,538.71684533568
2023-08-14T12:35:00Z,15.527,30.35,8.12,536.0915189228381
2023-08-14T12:40:00Z,15.586,30.34,8.13,535.336288036952
2023-08-14T12:45:00Z,15.614,30.34,8.13,533.6100460120698
2023-08-14T12:50:00Z,15.587,30.33,8.14,533.6819727631066
2023-08-14T12:55:00Z,15.758,30.24,8.13,534.0416065182903
2023-08-14T13:00:00Z,15.648,30.32,8.14,531.9557307382242
2023-08-14T13:05:00Z,15.702,30.32,8.13,530.9127928481912
2023-08-14T13:10:00Z,15.714,30.34,8.13,531.6320603585588
2023-08-14T13:15:00Z,15.688,30.29,8.14,529.4382944519375
2023-08-14T13:20:00Z,15.721,30.33,8.14,529.1865508233088
2023-08-14T13:25:00Z,15.66,30.35,8.14,528.1076495577574
2023-08-14T13:30:00Z,15.668,30.34,8.14,528.2155396843125
2023-08-14T13:35:00Z,15.581,30.37,8.13,527.1366384187611
2023-08-14T13:40:00Z,15.682,30.39,8.14,526.4173709083934
2023-08-14T13:45:00Z,15.617,30.39,8.14,524.6551655079928
2023-08-14T13:50:00Z,15.668,30.38,8.14,525.1226893897317
2023-08-14T13:55:00Z,15.527,30.42,8.14,524.2236050017722
2023-08-14T14:00:00Z,15.541,30.45,8.15,522.5692897279266
2023-08-14T14:05:00Z,15.501,30.52,8.15,522.9289234831105
2023-08-14T14:10:00Z,15.56,30.5,8.15,521.2746082092649
2023-08-14T14:15:00Z,15.588,30.45,8.16,520.5553406988973
2023-08-14T14:20:00Z,15.651,30.42,8.16,520.0158900661215
2023-08-14T14:25:00Z,15.649,30.43,8.15,519.6562563109378
2023-08-14T14:30:00Z,15.739,30.47,8.16,518.361574792276
2023-08-14T14:35:00Z,15.68,30.45,8.15,518.1098311636473
2023-08-14T14:40:00Z,15.716,30.51,8.16,518.5054282943495
2023-08-14T14:45:00Z,15.766,30.44,8.16,517.1028566491327
2023-08-14T14:50:00Z,15.754,30.52,8.16,516.5993693918754
2023-08-14T14:55:00Z,15.748,30.47,8.16,515.0889076201033
2023-08-14T15:00:00Z,15.76,30.36,8.19,513.83018947696
2023-08-14T15:05:00Z,15.735,30.43,8.21,513.5424824728129
2023-08-14T15:10:00Z,15.603,30.5,8.21,512.895141713482
2023-08-14T15:15:00Z,15.604,30.5,8.21,511.8522038234489
2023-08-14T15:20:00Z,15.584,30.53,8.16,510.5215589292689
2023-08-14T15:25:00Z,15.602,30.52,8.16,510.4855955537505
2023-08-14T15:30:00Z,15.58,30.54,8.16,508.36375639816595
2023-08-14T15:35:00Z,15.604,30.55,8.16,507.96815926746376
2023-08-14T15:40:00Z,15.602,30.56,8.16,507.6085255122799
2023-08-14T15:45:00Z,15.61,30.52,8.16,507.7164156388351
2023-08-14T15:50:00Z,15.596,30.53,8.17,506.5655876222469
2023-08-14T15:55:00Z,15.62,30.51,8.17,506.20595386706304
2023-08-14T16:00:00Z,15.63,30.5,8.17,504.2998949645888
2023-08-14T16:05:00Z,15.62,30.54,8.17,505.0910892259933
2023-08-14T16:10:00Z,15.625,30.54,8.17,503.1490669480006
2023-08-14T16:15:00Z,15.631,30.54,8.18,502.5376895641881
2023-08-14T16:20:00Z,15.627,30.51,8.18,502.64557969074326
2023-08-14T16:25:00Z,15.667,30.53,8.18,501.3868615475999
2023-08-14T16:30:00Z,15.636,30.53,8.18,501.96227555589405
2023-08-14T16:35:00Z,15.656,30.55,8.18,501.3149347965632
2023-08-14T16:40:00Z,15.691,30.56,8.19,500.5956672861955
2023-08-14T16:45:00Z,15.683,30.55,8.2,500.0202532779014
2023-08-14T16:50:00Z,15.713,30.5,8.2,499.4448392696073
2023-08-14T16:55:00Z,15.678,30.54,8.2,498.9053886368316
2023-08-14T17:00:00Z,15.692,30.53,8.2,499.3009857675338
2023-08-14T17:05:00Z,15.673,30.55,8.2,498.79749851027645
2023-08-14T17:10:00Z,15.674,30.55,8.21,497.79052399576176
2023-08-14T17:15:00Z,15.628,30.52,8.19,498.7255717592397
2023-08-14T17:20:00Z,15.604,30.52,8.19,498.61768163268454
2023-08-14T17:25:00Z,15.565,30.53,8.19,497.718597244725
2023-08-14T17:30:00Z,15.536,30.54,8.17,498.0063042488721
2023-08-14T17:35:00Z,15.502,30.54,8.17,499.0852055144235
2023-08-14T17:40:00Z,15.463,30.55,8.17,499.2650223920154
2023-08-14T17:45:00Z,15.432,30.54,8.17,499.33694914305215
2023-08-14T17:50:00Z,15.401,30.52,8.16,499.2650223920154
2023-08-14T17:55:00Z,15.378,30.53,8.16,500.2719969065301
2023-08-14T18:00:00Z,15.348,30.53,8.16,502.1780558090043
2023-08-14T18:05:00Z,15.323,30.52,8.16,502.0342023069308
2023-08-14T18:10:00Z,15.288,30.54,8.15,503.2929204500741
2023-08-14T18:15:00Z,15.27,30.53,8.15,504.407785091144
2023-08-14T18:20:00Z,15.237,30.53,8.15,505.2709061035851
2023-08-14T18:25:00Z,15.211,30.53,8.15,506.0980637405079
2023-08-14T18:30:00Z,15.198,30.53,8.15,506.6015509977652
2023-08-14T18:35:00Z,15.163,30.54,8.14,507.141001630541
2023-08-14T18:40:00Z,15.145,30.54,8.14,509.58651116579097
2023-08-14T18:45:00Z,15.117,30.54,8.14,509.9821082964931
2023-08-14T18:50:00Z,15.092,30.55,8.14,510.8452293089343
2023-08-14T18:55:00Z,15.079,30.54,8.13,512.2478009541512
2023-08-14T19:00:00Z,15.054,30.53,8.13,514.0100063545518
2023-08-14T19:05:00Z,15.027,30.53,8.13,514.2257866076621
2023-08-14T19:10:00Z,15.016,30.53,8.13,515.0169808690665
2023-08-14T19:15:00Z,14.986,30.53,8.12,515.9520286325444
2023-08-14T19:20:00Z,14.965,30.53,8.12,517.1747834001694
2023-08-14T19:25:00Z,14.937,30.54,8.12,518.2177212902025
2023-08-14T19:30:00Z,14.919,30.53,8.11,518.829098674015
2023-08-14T19:35:00Z,14.875,30.53,8.11,520.77112095200755
2023-08-14T19:40:00Z,14.878,30.53,8.11,522.2096559727429
2023-08-14T19:45:00Z,14.851,30.54,8.11,521.9938757196326
2023-08-14T19:50:00Z,14.825,30.55,8.1,523.7201177445148
2023-08-14T19:55:00Z,14.807,30.55,8.1,525.6621400225074
2023-08-14T20:00:00Z,14.787,30.54,8.1,526.1296639042464
2023-08-14T20:05:00Z,14.766,30.53,8.1,527.2085651697979
2023-08-14T20:10:00Z,14.759,30.54,8.09,529.5461845784927
2023-08-14T20:15:00Z,14.739,30.53,8.09,529.3663677009008
2023-08-14T20:20:00Z,14.725,30.52,8.09,531.4882068564852
2023-08-14T20:25:00Z,14.711,30.53,8.09,531.5601336075221
2023-08-14T20:30:00Z,14.703,30.53,8.09,532.782888375147
2023-08-14T20:35:00Z,14.695,30.54,8.08,533.717936138625
2023-08-14T20:40:00Z,14.684,30.53,8.08,534.94069090625
2023-08-14T20:45:00Z,14.668,30.52,8.08,536.5590428045771
2023-08-14T20:50:00Z,14.656,30.53,8.08,536.5950061800954
2023-08-14T20:55:00Z,14.643,30.53,8.08,537.5660173190918
2023-08-14T21:00:00Z,14.626,30.53,8.07,539.9755634788233
2023-08-14T21:05:00Z,14.612,30.53,8.07,541.2342816219667
2023-08-14T21:10:00Z,14.605,30.53,8.07,542.4210730140733
2023-08-14T21:15:00Z,14.593,30.53,8.06,543.5719010306615
2023-08-14T21:20:00Z,14.577,30.53,8.06,544.1473150389556
2023-08-14T21:25:00Z,14.568,30.53,8.06,544.8306191738048
2023-08-14T21:30:00Z,14.561,30.53,8.06,546.9164949538709
2023-08-14T21:35:00Z,14.557,30.54,8.06,547.4559455866467
2023-08-14T21:40:00Z,14.554,30.53,8.06,550.1531987505252
2023-08-14T21:45:00Z,14.538,30.52,8.05,551.8434773998893
2023-08-14T21:50:00Z,14.535,30.51,8.05,552.4548547837016
2023-08-14T21:55:00Z,14.529,30.51,8.04,554.468803812731
2023-08-14T22:00:00Z,14.524,30.5,8.04,556.4467894662421
2023-08-14T22:05:00Z,14.518,30.49,8.04,557.2739471031648
2023-08-14T22:10:00Z,14.511,30.48,8.04,561.0501015325949
2023-08-14T22:15:00Z,14.511,30.48,8.03,561.0860649081133
2023-08-14T22:20:00Z,14.501,30.47,8.03,562.1649661736648
2023-08-14T22:25:00Z,14.499,30.47,8.03,564.8622193375434
2023-08-14T22:30:00Z,14.49,30.46,8.03,566.5884613624257
2023-08-14T22:35:00Z,14.483,30.45,8.02,566.4086444848338
2023-08-14T22:40:00Z,14.479,30.44,8.02,568.8541540200837
2023-08-14T22:45:00Z,14.467,30.43,8.02,571.0119565511866
2023-08-14T22:50:00Z,14.461,30.43,8.01,573.2776492088447
2023-08-14T22:55:00Z,14.456,30.42,8.01,574.9319644826902
2023-08-14T23:00:00Z,14.449,30.41,8.01,575.8670122461681
2023-08-14T23:05:00Z,14.441,30.41,8.01,577.2336205158666
2023-08-14T23:10:00Z,14.431,30.39,8,578.8160090386755
2023-08-14T23:15:00Z,14.425,30.39,8,579.3554596714512
2023-08-14T23:20:00Z,14.417,30.38,8,581.5492255780724
2023-08-14T23:25:00Z,14.405,30.38,8,583.491247856065
2023-08-14T23:30:00Z,14.384,30.37,7.99,585.3973067585392
2023-08-14T23:35:00Z,14.36,30.36,7.99,587.9147430448259
2023-08-14T23:40:00Z,14.356,30.36,7.99,589.6769484452266
2023-08-14T23:45:00Z,14.353,30.37,7.99,592.6978719887707
2023-08-14T23:50:00Z,14.33,30.36,7.98,594.5679675157265
2023-08-14T23:55:00Z,14.314,30.34,7.98,594.1004436339877
2023-08-15T00:00:00Z,14.3,30.35,7.98,596.4020996671641
2023-08-15T00:05:00Z,14.29,30.35,7.98,598.0564149410095
2023-08-15T00:10:00Z,14.273,30.35,7.97,600.6817413538513
2023-08-15T00:15:00Z,14.246,30.35,7.97,604.3500056567264
2023-08-15T00:20:00Z,14.216,30.34,7.96,605.7885406774616
2023-08-15T00:25:00Z,14.19,30.33,7.96,608.1261600861565
2023-08-15T00:30:00Z,14.164,30.33,7.95,611.5426807604026
2023-08-15T00:35:00Z,14.144,30.33,7.95,614.132043797726
2023-08-15T00:40:00Z,14.118,30.32,7.95,618.1239784802665
2023-08-15T00:45:00Z,14.09,30.32,7.94,621.1808653993289
2023-08-15T00:50:00Z,14.062,30.29,7.93,622.1878399138436
2023-08-15T00:55:00Z,14.04,30.32,7.93,626.5753717270861
2023-08-15T01:00:00Z,14.012,30.31,7.93,628.7331742581889
2023-08-15T01:05:00Z,13.994,30.31,7.92,630.5673064096264
2023-08-15T01:10:00Z,13.971,30.31,7.92,633.1926328224683
2023-08-15T01:15:00Z,13.944,30.31,7.92,635.2425452270161
2023-08-15T01:20:00Z,13.924,30.3,7.91,638.2634687705602
2023-08-15T01:25:00Z,13.905,30.3,7.91,640.6730149302916
2023-08-15T01:30:00Z,13.88,30.29,7.9,643.3702680941703
2023-08-15T01:35:00Z,13.861,30.29,7.9,647.3262394011922
2023-08-15T01:40:00Z,13.848,30.29,7.9,649.5200053078136
2023-08-15T01:45:00Z,13.821,30.29,7.89,653.2601963617252
2023-08-15T01:50:00Z,13.803,30.28,7.89,656.4969001583795
2023-08-15T01:55:00Z,13.777,30.28,7.89,656.6407536604531
2023-08-15T02:00:00Z,13.764,30.28,7.88,660.2011278367729
2023-08-15T02:05:00Z,13.741,30.28,7.88,663.8693921396477
2023-08-15T02:10:00Z,13.726,30.26,7.87,665.5596707890118
2023-08-15T02:15:00Z,13.709,30.27,7.87,669.0121548387763
2023-08-15T02:20:00Z,13.69,30.27,7.87,670.9182137412506
2023-08-15T02:25:00Z,13.674,30.25,7.87,674.0110640358314
2023-08-15T02:30:00Z,13.661,30.26,7.86,677.2837312080042
2023-08-15T02:35:00Z,13.648,30.26,7.86,677.6793283387062
2023-08-15T02:40:00Z,13.634,30.26,7.86,682.3186037805775
2023-08-15T02:45:00Z,13.615,30.25,7.85,684.4764063116804
2023-08-15T02:50:00Z,13.602,30.25,7.85,686.4903553407098
2023-08-15T02:55:00Z,13.587,30.26,7.85,688.0727438635186
2023-08-15T03:00:00Z,13.568,30.25,7.84,691.309447660173
2023-08-15T03:05:00Z,13.558,30.25,7.84,693.1795431871287
2023-08-15T03:10:00Z,13.544,30.24,7.84,695.7329428489338
2023-08-15T03:15:00Z,13.526,30.24,7.84,698.8617565190331
2023-08-15T03:20:00Z,13.513,30.24,7.83,701.2713026787645
2023-08-15T03:25:00Z,13.504,30.24,7.83,702.7817644505366
2023-08-15T03:30:00Z,13.491,30.23,7.83,705.1193838592314
2023-08-15T03:35:00Z,13.481,30.22,7.83,707.3850765168894
2023-08-15T03:40:00Z,13.464,30.22,7.82,710.4419634359518
2023-08-15T03:45:00Z,13.452,30.22,7.83,711.9883885832423
2023-08-15T03:50:00Z,13.442,30.21,7.83,712.8515095956834
2023-08-15T03:55:00Z,13.449,30.21,7.83,715.2250923798966
2023-08-15T04:00:00Z,13.452,30.21,7.83,715.7645430126724
2023-08-15T04:05:00Z,13.452,30.21,7.82,716.6636274006319
2023-08-15T04:10:00Z,13.452,30.21,7.82,719.9003311972863
2023-08-15T04:15:00Z,13.45,30.2,7.82,719.8643678217678
2023-08-15T04:20:00Z,13.446,30.2,7.82,720.7994155852458
2023-08-15T04:25:00Z,13.441,30.2,7.82,723.0291448673854
2023-08-15T04:30:00Z,13.437,30.19,7.81,723.3887786225691
2023-08-15T04:35:00Z,13.431,30.19,7.81,724.5755700146758
2023-08-15T04:40:00Z,13.431,30.18,7.81,726.5175922926685
2023-08-15T04:45:00Z,13.428,30.18,7.81,727.8122738113302
2023-08-15T04:50:00Z,13.429,30.18,7.81,729.4306257096573
2023-08-15T04:55:00Z,13.431,30.17,7.81,730.437600224172
2023-08-15T05:00:00Z,13.432,30.17,7.82,732.1998056245727
2023-08-15T05:05:00Z,13.434,30.17,7.81,733.1708167635691
2023-08-15T05:10:00Z,13.434,30.16,7.81,732.4515492532014
2023-08-15T05:15:00Z,13.437,30.16,7.81,731.8401718693889
2023-08-15T05:20:00Z,13.439,30.15,7.81,733.2787068901241
2023-08-15T05:25:00Z,13.441,30.15,7.81,733.3506336411609
2023-08-15T05:30:00Z,13.441,30.15,7.81,734.8970587884513
2023-08-15T05:35:00Z,13.448,30.14,7.81,734.1418279025654
2023-08-15T05:40:00Z,13.448,30.14,7.81,733.8181575228998
2023-08-15T05:45:00Z,13.451,30.14,7.81,734.8970587884513
2023-08-15T05:50:00Z,13.451,30.13,7.81,736.1917403071132
2023-08-15T05:55:00Z,13.453,30.13,7.81,736.6952275643704
2023-08-15T06:00:00Z,13.457,30.13,7.81,734.2497180291205
2023-08-15T06:05:00Z,13.461,30.12,7.81,732.9909998859771
2023-08-15T06:10:00Z,13.463,30.11,7.81,734.6812785353411
2023-08-15T06:15:00Z,13.466,30.11,7.81,733.8541208984183
2023-08-15T06:20:00Z,13.471,30.11,7.81,733.638340645308
2023-08-15T06:25:00Z,13.475,30.1,7.81,734.3576081556755
2023-08-15T06:30:00Z,13.478,30.1,7.81,734.9330221639698
2023-08-15T06:35:00Z,13.484,30.1,7.81,734.3935715311941
2023-08-15T06:40:00Z,13.491,30.09,7.81,732.1998056245727
2023-08-15T06:45:00Z,13.496,30.09,7.81,733.3865970166794
2023-08-15T06:50:00Z,13.504,30.08,7.82,732.7752196328668
2023-08-15T06:55:00Z,13.512,30.08,7.81,731.5524648652419
2023-08-15T07:00:00Z,13.522,30.08,7.82,728.3517244441059
2023-08-15T07:05:00Z,13.53,30.07,7.82,728.7473215748081
2023-08-15T07:10:00Z,13.539,30.07,7.82,727.9920906889222
2023-08-15T07:15:00Z,13.55,30.06,7.82,726.9131894233707
2023-08-15T07:20:00Z,13.561,30.06,7.82,726.3018120395582
2023-08-15T07:25:00Z,13.574,30.06,7.83,724.6115333901942
2023-08-15T07:30:00Z,13.586,30.05,7.83,724.3597897615655
2023-08-15T07:35:00Z,13.598,30.05,7.83,723.0291448673854
2023-08-15T07:40:00Z,13.615,30.04,7.83,721.1590493404296
2023-08-15T07:45:00Z,13.631,30.04,7.84,718.3539060499958
2023-08-15T07:50:00Z,13.649,30.04,7.84,716.48381052304
2023-08-15T07:55:00Z,13.676,30.03,7.84,713.4269236039776
2023-08-15T08:00:00Z,13.69,30.03,7.85,710.1542564318048
2023-08-15T08:05:00Z,13.725,30.03,7.85,707.061406137224
2023-08-15T08:10:00Z,13.732,30.01,7.85,703.6808488384961
2023-08-15T08:15:00Z,13.764,30.01,7.86,700.4441450418418
2023-08-15T08:20:00Z,13.781,30.02,7.86,699.9406577845846
2023-08-15T08:25:00Z,13.813,30.01,7.87,695.5171625958235
2023-08-15T08:30:00Z,13.829,30,7.87,693.6111036933494
2023-08-15T08:35:00Z,13.846,30,7.87,689.8709126394376
2023-08-15T08:40:00Z,13.883,29.99,7.88,687.4254031041877
2023-08-15T08:45:00Z,13.912,30,7.89,682.4264939071327
2023-08-15T08:50:00Z,13.963,30,7.89,681.9230066498753
2023-08-15T08:55:00Z,13.989,29.98,7.89,677.751255089743
2023-08-15T09:00:00Z,14.066,29.96,7.9,675.3057455544931
2023-08-15T09:05:00Z,14.097,29.97,7.91,671.81729812921
2023-08-15T09:10:00Z,14.127,29.98,7.91,668.6525210835925
